time(sec),X(m),Y(m),VX(m/s),VY(m/s),AX(m/s^2),AY(m/s^2),Xm(m),Ym(m),Vm(m),Hdgm(rad),u_rudder,u_throttle,P_11,P_12,P_13,P_14,P_15,P_16,P_21,P_22,P_23,P_24,P_25,P_26,P_31,P_32,P_33,P_34,P_35,P_36,P_41,P_42,P_43,P_44,P_45,P_46,P_51,P_52,P_53,P_54,P_55,P_56,P_61,P_62,P_63,P_64,P_65,P_66
160.000000,-14.730191,-10.461022,7.428021,-0.857827,1.389009,-0.816944,-15.573506,-11.332258,2.540670,6.169721,-0.992248,0.210974,0.342122,0.000000,0.355931,0.000000,0.182757,0.000000,0.000000,0.342122,0.000000,0.355931,0.000000,0.182757,0.355931,0.000000,0.596673,0.000000,0.422926,0.000000,0.000000,0.355931,0.000000,0.596673,0.000000,0.422926,0.182757,0.000000,0.422926,0.000000,0.459864,0.000000,0.000000,0.182757,0.000000,0.422926,0.000000,0.459864
160.200000,-13.539086,-10.882474,7.371230,-1.263687,1.217162,-0.941477,-14.159757,-11.332258,2.381870,6.126119,-0.992248,0.210974,0.341778,0.000000,0.354836,0.000000,0.182244,0.000000,0.000000,0.341778,0.000000,0.354836,0.000000,0.182244,0.354836,0.000000,0.593619,0.000000,0.421655,0.000000,0.000000,0.354836,0.000000,0.593619,0.000000,0.421655,0.182244,0.000000,0.421655,0.000000,0.459406,0.000000,0.000000,0.182244,0.000000,0.421655,0.000000,0.459406
160.400000,-12.642349,-11.214879,6.990878,-1.515038,0.896562,-0.973885,-13.803537,-11.332258,2.355410,6.091226,-0.992248,0.210974,0.341372,0.000000,0.353812,0.000000,0.181845,0.000000,0.000000,0.341372,0.000000,0.353812,0.000000,0.181845,0.353812,0.000000,0.591257,0.000000,0.420850,0.000000,0.000000,0.353812,0.000000,0.591257,0.000000,0.420850,0.181845,0.000000,0.420850,0.000000,0.459199,0.000000,0.000000,0.181845,0.000000,0.420850,0.000000,0.459199
160.600000,-11.740637,-11.467430,6.637705,-1.637421,0.622617,-0.936640,-12.734876,-11.332258,2.249550,6.052781,-0.992248,0.210974,0.340967,0.000000,0.352958,0.000000,0.181585,0.000000,0.000000,0.340967,0.000000,0.352958,0.000000,0.181585,0.352958,0.000000,0.589598,0.000000,0.420438,0.000000,0.000000,0.352958,0.000000,0.589598,0.000000,0.420438,0.181585,0.000000,0.420438,0.000000,0.459167,0.000000,0.000000,0.181585,0.000000,0.420438,0.000000,0.459167
160.800000,-11.078162,-11.649682,6.061417,-1.655147,0.261672,-0.849289,-12.389787,-11.332258,2.117220,6.021383,-0.992248,0.210974,0.340608,0.000000,0.352318,0.000000,0.181457,0.000000,0.000000,0.340608,0.000000,0.352318,0.000000,0.181457,0.352318,0.000000,0.588560,0.000000,0.420318,0.000000,0.000000,0.352318,0.000000,0.588560,0.000000,0.420318,0.181457,0.000000,0.420318,0.000000,0.459232,0.000000,0.000000,0.181457,0.000000,0.420318,0.000000,0.459232
161.000000,-10.600135,-11.771235,5.349119,-1.590842,-0.132577,-0.728553,-12.033567,-11.332258,1.958430,5.996975,-0.992248,0.367229,0.340320,0.000000,0.351892,0.000000,0.181438,0.000000,0.000000,0.340320,0.000000,0.351892,0.000000,0.181438,0.351892,0.000000,0.588015,0.000000,0.420380,0.000000,0.000000,0.351892,0.000000,0.588015,0.000000,0.420380,0.181438,0.000000,0.420380,0.000000,0.459329,0.000000,0.000000,0.181438,0.000000,0.420380,0.000000,0.459329
161.200000,-10.144922,-11.841506,4.689881,-1.465179,-0.459135,-0.588493,-11.332258,-11.332258,1.773170,5.976005,-0.992248,0.539109,0.340111,0.000000,0.351650,0.000000,0.181492,0.000000,0.000000,0.340111,0.000000,0.351650,0.000000,0.181492,0.351650,0.000000,0.587815,0.000000,0.420531,0.000000,0.000000,0.351650,0.000000,0.587815,0.000000,0.420531,0.181492,0.000000,0.420531,0.000000,0.459413,0.000000,0.000000,0.181492,0.000000,0.420531,0.000000,0.459413
161.400000,-9.814454,-11.869553,3.979359,-1.296698,-0.778709,-0.440673,-10.976038,-11.332258,1.614380,5.958529,-0.992248,0.554735,0.339975,0.000000,0.351549,0.000000,0.181586,0.000000,0.000000,0.339975,0.000000,0.351549,0.000000,0.181586,0.351549,0.000000,0.587825,0.000000,0.420695,0.000000,0.000000,0.351549,0.000000,0.587825,0.000000,0.420695,0.181586,0.000000,0.420695,0.000000,0.459455,0.000000,0.000000,0.181586,0.000000,0.420695,0.000000,0.459455
161.600000,-9.573125,-11.863934,3.266189,-1.101683,-1.066808,-0.294331,-10.619818,-11.332258,1.455590,5.951597,-0.992248,0.554735,0.339901,0.000000,0.351543,0.000000,0.181690,0.000000,0.000000,0.339901,0.000000,0.351543,0.000000,0.181690,0.351543,0.000000,0.587929,0.000000,0.420825,0.000000,0.000000,0.351543,0.000000,0.587929,0.000000,0.420825,0.181690,0.000000,0.420825,0.000000,0.459446,0.000000,0.000000,0.181690,0.000000,0.420825,0.000000,0.459446
161.800000,-9.390661,-11.832568,2.587898,-0.894082,-1.307195,-0.156557,-10.263598,-11.332258,1.349730,5.928907,-0.992248,0.554735,0.339872,0.000000,0.351587,0.000000,0.181784,0.000000,0.000000,0.339872,0.000000,0.351587,0.000000,0.181784,0.351587,0.000000,0.588047,0.000000,0.420895,0.000000,0.000000,0.351587,0.000000,0.588047,0.000000,0.420895,0.181784,0.000000,0.420895,0.000000,0.459386,0.000000,0.000000,0.181784,0.000000,0.420895,0.000000,0.459386
162.000000,-9.120798,-11.782636,2.097209,-0.685479,-1.425752,-0.032485,-9.551157,-11.332258,1.270330,5.883529,-0.992248,0.554735,0.339871,0.000000,0.351647,0.000000,0.181855,0.000000,0.000000,0.339871,0.000000,0.351647,0.000000,0.181855,0.351647,0.000000,0.588127,0.000000,0.420899,0.000000,0.000000,0.351647,0.000000,0.588127,0.000000,0.420899,0.181855,0.000000,0.420899,0.000000,0.459288,0.000000,0.000000,0.181855,0.000000,0.420899,0.000000,0.459288
162.200000,-9.009013,-11.720489,1.523213,-0.485133,-1.575143,0.074494,-9.551157,-11.332258,1.243870,5.825890,-0.992248,0.523484,0.339883,0.000000,0.351700,0.000000,0.181898,0.000000,0.000000,0.339883,0.000000,0.351700,0.000000,0.181898,0.351700,0.000000,0.588144,0.000000,0.420844,0.000000,0.000000,0.351700,0.000000,0.588144,0.000000,0.420844,0.181898,0.000000,0.420844,0.000000,0.459165,0.000000,0.000000,0.181898,0.000000,0.420844,0.000000,0.459165
162.400000,-8.891908,-12.132125,1.046717,-0.797339,-1.658652,-0.094682,-9.194937,-12.746008,1.190940,5.743899,-0.992248,0.484420,0.339899,0.000000,0.351732,0.000000,0.181913,0.000000,0.000000,0.339899,0.000000,0.351732,0.000000,0.181913,0.351732,0.000000,0.588096,0.000000,0.420746,0.000000,0.000000,0.351732,0.000000,0.588096,0.000000,0.420746,0.181913,0.000000,0.420746,0.000000,0.459033,0.000000,0.000000,0.181913,0.000000,0.420746,0.000000,0.459033
162.600000,-8.878623,-12.447303,0.546434,-0.975444,-1.745821,-0.176998,-9.194937,-12.746008,1.138010,5.658363,-0.992248,0.414106,0.339910,0.000000,0.351739,0.000000,0.181905,0.000000,0.000000,0.339910,0.000000,0.351739,0.000000,0.181905,0.351739,0.000000,0.587993,0.000000,0.420622,0.000000,0.000000,0.351739,0.000000,0.587993,0.000000,0.420622,0.181905,0.000000,0.420622,0.000000,0.458904,0.000000,0.000000,0.181905,0.000000,0.420622,0.000000,0.458904
162.800000,-8.819751,-12.679949,0.181232,-1.046043,-1.754114,-0.195199,-8.849848,-12.746008,1.058610,5.555385,-0.992248,0.414106,0.339914,0.000000,0.351721,0.000000,0.181880,0.000000,0.000000,0.339914,0.000000,0.351721,0.000000,0.181880,0.351721,0.000000,0.587854,0.000000,0.420489,0.000000,0.000000,0.351721,0.000000,0.587854,0.000000,0.420489,0.181880,0.000000,0.420489,0.000000,0.458789,0.000000,0.000000,0.181880,0.000000,0.420489,0.000000,0.458789
163.000000,-8.829213,-13.804169,-0.180584,-2.027753,-1.759798,-0.682629,-8.849848,-15.573506,1.032150,5.427976,-0.992248,0.414106,0.339909,0.000000,0.351685,0.000000,0.181847,0.000000,0.000000,0.339909,0.000000,0.351685,0.000000,0.181847,0.351685,0.000000,0.587696,0.000000,0.420362,0.000000,0.000000,0.351685,0.000000,0.587696,0.000000,0.420362,0.181847,0.000000,0.420362,0.000000,0.458693,0.000000,0.000000,0.181847,0.000000,0.420362,0.000000,0.458693
163.200000,-8.883301,-14.682279,-0.514724,-2.639036,-1.750585,-0.928097,-8.849848,-15.573506,1.005680,5.340709,-0.992248,0.414106,0.339897,0.000000,0.351637,0.000000,0.181810,0.000000,0.000000,0.339897,0.000000,0.351637,0.000000,0.181810,0.351637,0.000000,0.587539,0.000000,0.420251,0.000000,0.000000,0.351637,0.000000,0.587539,0.000000,0.420251,0.181810,0.000000,0.420251,0.000000,0.458617,0.000000,0.000000,0.181810,0.000000,0.420251,0.000000,0.458617
163.400000,-8.720855,-15.345859,-0.554094,-2.945902,-1.589924,-0.990783,-8.137408,-15.573506,0.926284,5.283116,-0.992248,0.414106,0.339880,0.000000,0.351584,0.000000,0.181774,0.000000,0.000000,0.339880,0.000000,0.351584,0.000000,0.181774,0.351584,0.000000,0.587395,0.000000,0.420160,0.000000,0.000000,0.351584,0.000000,0.587395,0.000000,0.420160,0.181774,0.000000,0.420160,0.000000,0.458563,0.000000,0.000000,0.181774,0.000000,0.420160,0.000000,0.458563
163.600000,-8.616712,-15.825250,-0.616843,-3.010002,-1.457966,-0.921475,-8.137408,-15.573506,0.873354,5.204574,-0.000031,0.398480,0.339859,0.000000,0.351533,0.000000,0.181744,0.000000,0.000000,0.339859,0.000000,0.351533,0.000000,0.181744,0.351533,0.000000,0.587273,0.000000,0.420092,0.000000,0.000000,0.351533,0.000000,0.587273,0.000000,0.420092,0.181744,0.000000,0.420092,0.000000,0.458527,0.000000,0.000000,0.181744,0.000000,0.420092,0.000000,0.458527
163.800000,-8.554519,-16.629728,-0.686356,-3.384654,-1.343149,-1.019890,-8.137408,-16.987256,0.820423,5.115560,-0.000031,0.398480,0.339839,0.000000,0.351487,0.000000,0.181720,0.000000,0.000000,0.339839,0.000000,0.351487,0.000000,0.181720,0.351487,0.000000,0.587177,0.000000,0.420045,0.000000,0.000000,0.351487,0.000000,0.587177,0.000000,0.420045,0.181720,0.000000,0.420045,0.000000,0.458505,0.000000,0.000000,0.181720,0.000000,0.420045,0.000000,0.458505
164.000000,-8.521135,-17.211585,-0.750707,-3.469209,-1.237535,-0.958148,-8.137408,-16.987256,0.741027,4.993388,-0.437544,0.554735,0.339819,0.000000,0.351449,0.000000,0.181703,0.000000,0.000000,0.339819,0.000000,0.351449,0.000000,0.181703,0.351449,0.000000,0.587106,0.000000,0.420016,0.000000,0.000000,0.351449,0.000000,0.587106,0.000000,0.420016,0.181703,0.000000,0.420016,0.000000,0.458495,0.000000,0.000000,0.181703,0.000000,0.420016,0.000000,0.458495
164.200000,-8.506206,-17.606081,-0.801904,-3.331440,-1.136038,-0.787841,-8.137408,-16.987256,0.688097,4.860743,-0.500046,0.570360,0.339803,0.000000,0.351420,0.000000,0.181693,0.000000,0.000000,0.339803,0.000000,0.351420,0.000000,0.181693,0.351420,0.000000,0.587060,0.000000,0.420000,0.000000,0.000000,0.351420,0.000000,0.587060,0.000000,0.420000,0.181693,0.000000,0.420000,0.000000,0.458491,0.000000,0.000000,0.181693,0.000000,0.420000,0.000000,0.458491
164.400000,-8.501778,-17.846104,-0.835174,-3.031882,-1.035765,-0.551489,-8.137408,-16.987256,0.635166,4.698430,-0.812555,0.585986,0.339790,0.000000,0.351400,0.000000,0.181687,0.000000,0.000000,0.339790,0.000000,0.351400,0.000000,0.181687,0.351400,0.000000,0.587032,0.000000,0.419995,0.000000,0.000000,0.351400,0.000000,0.587032,0.000000,0.419995,0.181687,0.000000,0.419995,0.000000,0.458492,0.000000,0.000000,0.181687,0.000000,0.419995,0.000000,0.458492
164.600000,-8.501929,-17.961909,-0.848318,-2.623443,-0.935452,-0.283275,-8.137408,-16.987256,0.635166,4.522148,-0.343791,0.585986,0.339780,0.000000,0.351388,0.000000,0.181686,0.000000,0.000000,0.339780,0.000000,0.351388,0.000000,0.181686,0.351388,0.000000,0.587018,0.000000,0.419995,0.000000,0.000000,0.351388,0.000000,0.587018,0.000000,0.419995,0.181686,0.000000,0.419995,0.000000,0.458494,0.000000,0.000000,0.181686,0.000000,0.419995,0.000000,0.458494
164.800000,-8.861763,-18.461256,-1.212728,-2.648031,-1.027138,-0.266695,-9.194937,-18.401005,0.661632,4.335398,-0.195349,0.585986,0.339773,0.000000,0.351381,0.000000,0.181686,0.000000,0.000000,0.339773,0.000000,0.351381,0.000000,0.181686,0.351381,0.000000,0.587013,0.000000,0.419998,0.000000,0.000000,0.351381,0.000000,0.587013,0.000000,0.419998,0.181686,0.000000,0.419998,0.000000,0.458496,0.000000,0.000000,0.181686,0.000000,0.419998,0.000000,0.458496
165.000000,-9.148664,-18.793969,-1.442782,-2.492233,-1.039871,-0.158555,-9.194937,-18.401005,0.714562,4.096291,-0.000031,0.640675,0.339769,0.000000,0.351378,0.000000,0.181689,0.000000,0.000000,0.339769,0.000000,0.351378,0.000000,0.181689,0.351378,0.000000,0.587014,0.000000,0.420002,0.000000,0.000000,0.351378,0.000000,0.587014,0.000000,0.420002,0.181689,0.000000,0.420002,0.000000,0.458497,0.000000,0.000000,0.181689,0.000000,0.420002,0.000000,0.458497
165.200000,-9.489663,-18.991638,-1.683483,-2.209608,-1.056794,0.003982,-9.551157,-18.401005,0.741027,3.892083,0.039674,0.671926,0.339766,0.000000,0.351378,0.000000,0.181691,0.000000,0.000000,0.339766,0.000000,0.351378,0.000000,0.181691,0.351378,0.000000,0.587017,0.000000,0.420005,0.000000,0.000000,0.351378,0.000000,0.587017,0.000000,0.420005,0.181691,0.000000,0.420005,0.000000,0.458497,0.000000,0.000000,0.181691,0.000000,0.420005,0.000000,0.458497
165.400000,-10.109904,-19.082680,-2.166220,-1.846021,-1.197120,0.191576,-10.619818,-18.401005,0.793958,3.698355,0.269814,0.671926,0.339766,0.000000,0.351379,0.000000,0.181693,0.000000,0.000000,0.339766,0.000000,0.351379,0.000000,0.181693,0.351379,0.000000,0.587020,0.000000,0.420006,0.000000,0.000000,0.351379,0.000000,0.587020,0.000000,0.420006,0.181693,0.000000,0.420006,0.000000,0.458496,0.000000,0.000000,0.181693,0.000000,0.420006,0.000000,0.458496
165.600000,-10.827068,-19.092302,-2.674510,-1.439793,-1.336147,0.381820,-11.332258,-18.401005,0.873354,3.534294,0.071413,0.671926,0.339766,0.000000,0.351381,0.000000,0.181695,0.000000,0.000000,0.339766,0.000000,0.351381,0.000000,0.181695,0.351381,0.000000,0.587021,0.000000,0.420006,0.000000,0.000000,0.351381,0.000000,0.587021,0.000000,0.420006,0.181695,0.000000,0.420006,0.000000,0.458494,0.000000,0.000000,0.181695,0.000000,0.420006,0.000000,0.458494
165.800000,-11.607800,-19.042501,-3.168336,-1.022019,-1.453318,0.558359,-12.033567,-18.401005,0.979215,3.396412,0.071413,0.671926,0.339766,0.000000,0.351382,0.000000,0.181696,0.000000,0.000000,0.339766,0.000000,0.351382,0.000000,0.181696,0.351382,0.000000,0.587021,0.000000,0.420004,0.000000,0.000000,0.351382,0.000000,0.587021,0.000000,0.420004,0.181696,0.000000,0.420004,0.000000,0.458491,0.000000,0.000000,0.181696,0.000000,0.420004,0.000000,0.458491
166.000000,-12.428301,-18.952124,-3.622162,-0.617036,-1.537688,0.710027,-12.734876,-18.401005,1.164470,3.272493,0.039674,0.671926,0.339766,0.000000,0.351383,0.000000,0.181696,0.000000,0.000000,0.339766,0.000000,0.351383,0.000000,0.181696,0.351383,0.000000,0.587020,0.000000,0.420002,0.000000,0.000000,0.351383,0.000000,0.587020,0.000000,0.420002,0.181696,0.000000,0.420002,0.000000,0.458488,0.000000,0.000000,0.181696,0.000000,0.420002,0.000000,0.458488
166.300000,-13.669113,-18.832527,-4.170191,-0.125635,-1.581974,0.852194,-13.803537,-18.401005,1.323260,3.220136,-0.304727,0.695364,0.387285,0.000000,0.395288,0.000000,0.201862,0.000000,0.000000,0.387285,0.000000,0.395288,0.000000,0.201862,0.395288,0.000000,0.627519,0.000000,0.438569,0.000000,0.000000,0.395288,0.000000,0.627519,0.000000,0.438569,0.201862,0.000000,0.438569,0.000000,0.466984,0.000000,0.000000,0.201862,0.000000,0.438569,0.000000,0.466984
166.400000,-14.455809,-18.699174,-4.697736,0.104208,-1.770893,0.926168,-15.217286,-18.401005,1.482050,3.207915,-0.218787,0.710990,0.322074,0.000000,0.328822,0.000000,0.168190,0.000000,0.000000,0.322074,0.000000,0.328822,0.000000,0.168190,0.328822,0.000000,0.560493,0.000000,0.404938,0.000000,0.000000,0.328822,0.000000,0.560493,0.000000,0.404938,0.168190,0.000000,0.404938,0.000000,0.450257,0.000000,0.000000,0.168190,0.000000,0.404938,0.000000,0.450257
166.600000,-15.590355,-18.575146,-5.216266,0.376635,-1.855748,0.971186,-15.918595,-18.401005,1.587920,3.218388,-0.062532,0.710990,0.327131,0.000000,0.336910,0.000000,0.173948,0.000000,0.000000,0.327131,0.000000,0.336910,0.000000,0.173948,0.336910,0.000000,0.572453,0.000000,0.412893,0.000000,0.000000,0.336910,0.000000,0.572453,0.000000,0.412893,0.173948,0.000000,0.412893,0.000000,0.455289,0.000000,0.000000,0.173948,0.000000,0.412893,0.000000,0.455289
166.800000,-16.775563,-18.454100,-5.695979,0.598102,-1.912051,0.985308,-16.987256,-18.401005,1.693780,3.239330,-0.085971,0.742241,0.331211,0.000000,0.342978,0.000000,0.177875,0.000000,0.000000,0.331211,0.000000,0.342978,0.000000,0.177875,0.342978,0.000000,0.580598,0.000000,0.417731,0.000000,0.000000,0.342978,0.000000,0.580598,0.000000,0.417731,0.177875,0.000000,0.417731,0.000000,0.457980,0.000000,0.000000,0.177875,0.000000,0.417731,0.000000,0.457980
167.000000,-17.868309,-18.343605,-5.990438,0.765222,-1.866372,0.969757,-17.699696,-18.401005,1.879030,3.256788,-0.085971,0.742241,0.334341,0.000000,0.347220,0.000000,0.180336,0.000000,0.000000,0.334341,0.000000,0.347220,0.000000,0.180336,0.347220,0.000000,0.585559,0.000000,0.420260,0.000000,0.000000,0.347220,0.000000,0.585559,0.000000,0.420260,0.180336,0.000000,0.420260,0.000000,0.459125,0.000000,0.000000,0.180336,0.000000,0.420260,0.000000,0.459125
167.200000,-19.223158,-18.248532,-6.487873,0.878744,-1.930842,0.927994,-19.458534,-18.401005,2.037830,3.253293,-0.085971,0.757866,0.336612,0.000000,0.349938,0.000000,0.181705,0.000000,0.000000,0.336612,0.000000,0.349938,0.000000,0.181705,0.349938,0.000000,0.588103,0.000000,0.421236,0.000000,0.000000,0.349938,0.000000,0.588103,0.000000,0.421236,0.181705,0.000000,0.421236,0.000000,0.459355,0.000000,0.000000,0.181705,0.000000,0.421236,0.000000,0.459355
167.400000,-20.548476,-18.171491,-6.862740,0.942457,-1.924980,0.864770,-20.527195,-18.401005,2.223080,3.241078,-0.085971,0.796930,0.338159,0.000000,0.351478,0.000000,0.182319,0.000000,0.000000,0.338159,0.000000,0.351478,0.000000,0.182319,0.351478,0.000000,0.588982,0.000000,0.421284,0.000000,0.000000,0.351478,0.000000,0.588982,0.000000,0.421284,0.182319,0.000000,0.421284,0.000000,0.459131,0.000000,0.000000,0.182319,0.000000,0.421284,0.000000,0.459131
167.600000,-21.953223,-18.113328,-7.241193,0.962107,-1.921590,0.785344,-21.940944,-18.401005,2.434800,3.220136,-0.039094,0.796930,0.339132,0.000000,0.352178,0.000000,0.182460,0.000000,0.000000,0.339132,0.000000,0.352178,0.000000,0.182460,0.352178,0.000000,0.588851,0.000000,0.420877,0.000000,0.000000,0.352178,0.000000,0.588851,0.000000,0.420877,0.182460,0.000000,0.420877,0.000000,0.458756,0.000000,0.000000,0.182460,0.000000,0.420877,0.000000,0.458756
167.800000,-23.531953,-18.073613,-7.721000,0.944487,-1.971009,0.694937,-23.710914,-18.401005,2.593600,3.207915,-0.039094,0.796930,0.339677,0.000000,0.352334,0.000000,0.182344,0.000000,0.000000,0.339677,0.000000,0.352334,0.000000,0.182344,0.352334,0.000000,0.588222,0.000000,0.420333,0.000000,0.000000,0.352334,0.000000,0.588222,0.000000,0.420333,0.182344,0.000000,0.420333,0.000000,0.458402,0.000000,0.000000,0.182344,0.000000,0.420333,0.000000,0.458402
168.000000,-25.118662,-18.051042,-8.118403,0.896752,-1.972664,0.598378,-25.124663,-18.401005,2.805320,3.202678,-0.039094,0.695364,0.339926,0.000000,0.352183,0.000000,0.182122,0.000000,0.000000,0.339926,0.000000,0.352183,0.000000,0.182122,0.352183,0.000000,0.587451,0.000000,0.419842,0.000000,0.000000,0.352183,0.000000,0.587451,0.000000,0.419842,0.182122,0.000000,0.419842,0.000000,0.458152,0.000000,0.000000,0.182122,0.000000,0.419842,0.000000,0.458152
168.200000,-26.820160,-18.043754,-8.552643,0.825952,-1.993188,0.499924,-26.894633,-18.401005,2.990570,3.202678,-0.039094,0.656301,0.339990,0.000000,0.351898,0.000000,0.181890,0.000000,0.000000,0.339990,0.000000,0.351898,0.000000,0.181890,0.351898,0.000000,0.586759,0.000000,0.419494,0.000000,0.000000,0.351898,0.000000,0.586759,0.000000,0.419494,0.181890,0.000000,0.419494,0.000000,0.458026,0.000000,0.000000,0.181890,0.000000,0.419494,0.000000,0.458026
168.400000,-28.481428,-18.049569,-8.859103,0.738734,-1.945552,0.403180,-28.308382,-18.401005,3.149370,3.202678,-0.039094,0.695364,0.339951,0.000000,0.351595,0.000000,0.181700,0.000000,0.000000,0.339951,0.000000,0.351595,0.000000,0.181700,0.351595,0.000000,0.586257,0.000000,0.419311,0.000000,0.000000,0.351595,0.000000,0.586257,0.000000,0.419311,0.181700,0.000000,0.419311,0.000000,0.458007,0.000000,0.000000,0.181700,0.000000,0.419311,0.000000,0.458007
168.600000,-30.219493,-18.066155,-9.173094,0.641154,-1.906730,0.311077,-30.078352,-18.401005,3.281690,3.202678,-0.062532,0.695364,0.339868,0.000000,0.351340,0.000000,0.181573,0.000000,0.000000,0.339868,0.000000,0.351340,0.000000,0.181573,0.351340,0.000000,0.585976,0.000000,0.419274,0.000000,0.000000,0.351340,0.000000,0.585976,0.000000,0.419274,0.181573,0.000000,0.419274,0.000000,0.458064,0.000000,0.000000,0.181573,0.000000,0.419274,0.000000,0.458064
168.800000,-32.009366,-18.091163,-9.468783,0.538567,-1.862455,0.225894,-31.848322,-18.401005,3.414020,3.211410,-0.062532,0.695364,0.339780,0.000000,0.351163,0.000000,0.181509,0.000000,0.000000,0.339780,0.000000,0.351163,0.000000,0.181509,0.351163,0.000000,0.585895,0.000000,0.419344,0.000000,0.000000,0.351163,0.000000,0.585895,0.000000,0.419344,0.181509,0.000000,0.419344,0.000000,0.458163,0.000000,0.000000,0.181509,0.000000,0.419344,0.000000,0.458163
169.000000,-33.830957,-18.122314,-9.728202,0.435569,-1.803999,0.149289,-33.618291,-18.401005,3.519880,3.223625,-0.195349,0.640675,0.339709,0.000000,0.351068,0.000000,0.181497,0.000000,0.000000,0.339709,0.000000,0.351068,0.000000,0.181497,0.351068,0.000000,0.585967,0.000000,0.419477,0.000000,0.000000,0.351068,0.000000,0.585967,0.000000,0.419477,0.181497,0.000000,0.419477,0.000000,0.458274,0.000000,0.000000,0.181497,0.000000,0.419477,0.000000,0.458274
169.200000,-35.547524,-18.157479,-9.814964,0.335965,-1.662296,0.082346,-35.032041,-18.401005,3.625740,3.237588,-0.257851,0.640675,0.339663,0.000000,0.351044,0.000000,0.181521,0.000000,0.000000,0.339663,0.000000,0.351044,0.000000,0.181521,0.351044,0.000000,0.586136,0.000000,0.419633,0.000000,0.000000,0.351044,0.000000,0.586136,0.000000,0.419633,0.181521,0.000000,0.419633,0.000000,0.458375,0.000000,0.000000,0.181521,0.000000,0.419633,0.000000,0.458375
169.400000,-37.412820,-18.194732,-10.012074,0.242772,-1.592297,0.025631,-37.158230,-18.401005,3.731600,3.260277,-0.507859,0.625050,0.339643,0.000000,0.351070,0.000000,0.181564,0.000000,0.000000,0.339643,0.000000,0.351070,0.000000,0.181564,0.351070,0.000000,0.586349,0.000000,0.419781,0.000000,0.000000,0.351070,0.000000,0.586349,0.000000,0.419781,0.181564,0.000000,0.419781,0.000000,0.458454,0.000000,0.000000,0.181564,0.000000,0.419781,0.000000,0.458454
169.600000,-39.149859,-18.232389,-10.023261,0.158241,-1.433367,-0.020742,-38.571980,-18.401005,3.784530,3.275982,-0.539109,0.625050,0.339643,0.000000,0.351127,0.000000,0.181613,0.000000,0.000000,0.339643,0.000000,0.351127,0.000000,0.181613,0.351127,0.000000,0.586564,0.000000,0.419904,0.000000,0.000000,0.351127,0.000000,0.586564,0.000000,0.419904,0.181613,0.000000,0.419904,0.000000,0.458506,0.000000,0.000000,0.181613,0.000000,0.419904,0.000000,0.458506
169.800000,-40.897448,-18.269036,-10.014498,0.083906,-1.280551,-0.057046,-40.341949,-18.401005,3.863930,3.281219,-0.609424,0.523484,0.339659,0.000000,0.351197,0.000000,0.181658,0.000000,0.000000,0.339659,0.000000,0.351197,0.000000,0.181658,0.351197,0.000000,0.586751,0.000000,0.419992,0.000000,0.000000,0.351197,0.000000,0.586751,0.000000,0.419992,0.181658,0.000000,0.419992,0.000000,0.458532,0.000000,0.000000,0.181658,0.000000,0.419992,0.000000,0.458532
170.200000,-44.670914,-18.310243,-10.191367,-0.009238,-1.112188,-0.092353,-44.238109,-18.401005,3.890390,3.277730,-0.718802,0.523484,0.436144,0.000000,0.436893,0.000000,0.219342,0.000000,0.000000,0.436144,0.000000,0.436893,0.000000,0.219342,0.436893,0.000000,0.662925,0.000000,0.453452,0.000000,0.000000,0.436893,0.000000,0.662925,0.000000,0.453452,0.219342,0.000000,0.453452,0.000000,0.473207,0.000000,0.000000,0.219342,0.000000,0.453452,0.000000,0.473207
170.400000,-46.165809,-18.348237,-9.854723,-0.061612,-0.833881,-0.109230,-45.295638,-18.401005,3.863930,3.251551,-0.718802,0.523484,0.393944,0.000000,0.389389,0.000000,0.193835,0.000000,0.000000,0.393944,0.000000,0.389389,0.000000,0.193835,0.389389,0.000000,0.613719,0.000000,0.428555,0.000000,0.000000,0.389389,0.000000,0.613719,0.000000,0.428555,0.193835,0.000000,0.428555,0.000000,0.461213,0.000000,0.000000,0.193835,0.000000,0.428555,0.000000,0.461213
